file_id,record_id
3958,16
3958,18
3958,23
3958,27
3958,28
3958,29
3958,30
3958,31
3959,7
3959,8
3959,14
3959,21
3959,25
3959,26
3959,35
3960,0
3960,13
3960,23
3960,24
3960,32
3960,33
3961,0
3961,3
3961,11
3961,15
3961,16
3961,19
3961,20
3961,27
3962,9
3962,26
3963,0
3963,6
3963,12
3963,13
3963,23
3963,41
3964,1
3964,4
3964,10
3964,11
3965,1
3965,3
3965,12
3965,22
3965,23
3965,27
3965,35
3966,4
3966,9
3966,19
3966,21
3966,25
3966,27
3967,1
3967,3
3967,5
3967,40
3967,43
3968,5
3968,7
3968,10
3968,12
3968,14
3968,16
3968,24
3968,26
3968,36
3969,0
3969,11
3969,13
3969,19
3969,26
3969,31
3969,34
3970,13
3970,21
3970,34
3971,3
3971,7
3971,14
3971,17
3971,19
3971,25
3971,26
3971,28
3971,38
3972,14
3972,27
3972,37
3973,10
3973,12
3973,38
3973,45
3974,4
3974,5
3974,6
3974,9
3974,10
3974,12
3974,19
3974,28
3975,19
3975,36
3976,7
3976,10
3976,25
3976,31
3977,0
3977,16
3977,26
3977,31
3977,33
3977,36
3977,49
3978,10
3978,17
3978,22
3978,29
3978,35
3978,38
3979,1
3979,6
3979,14
3979,17
3979,22
3979,23
3979,26
3979,31
3979,33
3979,36
3980,0
3980,8
3980,25
3980,34
3980,37
3981,4
3981,7
3981,8
3981,9
3981,11
3981,17
3981,19
3981,20
3981,26
3981,32
3981,33
3982,3
3982,6
3982,8
3982,10
3982,22
3983,9
3983,17
3983,32
3983,40
3984,0
3984,3
3984,8
3984,33
3985,2
3985,14
3985,17
3985,22
3985,24
3985,27
3986,10
3986,25
3986,44
3987,1
3987,4
3987,11
3987,13
3987,17
3987,26
3988,7
3988,33
3988,36
3989,4
3989,12
3989,20
3989,24
3989,34
3990,0
3990,5
3990,8
3990,14
3990,16
3990,24
3990,33
3991,0
3991,2
3991,16
3991,22
3991,32
3991,40
3992,8
3992,16
3992,31
3992,34
3993,1
3993,10
3993,17
3993,31
3993,33
3993,36
3994,6
3994,13
3995,0
3995,2
3995,11
3995,12
3995,16
3995,23
3995,24
3995,29
3995,37
3995,38
3996,1
3996,12
3996,18
3996,20
3996,21
3996,25
3996,26
3996,27
3996,35
3997,1
3997,2
3997,6
3997,14
3997,24
3997,26
3998,4
3998,5
3998,6
3998,18
3998,36
3998,45
3998,46
3999,19
3999,28
3999,29
3999,39
4000,6
4000,8
4000,9
4000,19
4000,24
4000,25
4000,29
4000,34
4001,10
4001,14
4001,22
4001,24
4001,32
4001,40
4001,43
4002,9
4002,12
4002,20
4002,23
4002,29
4002,31
4002,32
4002,39
4002,40
4003,6
4003,14
4003,25
4003,33
4003,35
4004,6
4004,7
4004,9
4004,11
4004,17
4004,23
4004,26
4005,0
4005,8
4005,15
4005,16
4005,19
4005,20
4005,24
4005,25
4005,40
4006,11
4006,17
4006,21
4006,29
4007,1
4007,2
4007,12
4007,15
4007,17
4007,21
4008,12
4008,14
4008,17
4008,22
4008,26
4008,43
4009,12
4009,17
4009,23
4009,26
4009,27
4010,3
4010,7
4010,8
4010,9
4010,16
4010,23
4010,34
4011,1
4011,11
4011,15
4011,17
4011,18
4011,20
4011,33
4012,0
4012,12
4012,16
4012,18
4012,24
4012,37
4013,4
4013,14
4013,17
4013,26
4013,27
4014,1
4014,2
4014,8
4014,32
4014,37
4015,0
4015,9
4015,11
4015,14
4015,17
4015,18
4015,20
4015,24
4015,36
4015,40
4016,7
4016,10
4016,11
4016,13
4016,19
4016,27
4016,31
4017,4
4017,9
4017,18
4017,19
4017,26
4017,28
4017,32
4017,33
4017,38
4017,39
4018,9
4018,17
4018,23
4018,39
4018,42
4018,44
4018,47
4018,48
4019,0
4019,2
4019,3
4019,7
4019,8
4019,13
4019,17
4019,18
4019,33
4019,38
4020,4
4020,29
4020,35
4020,37
4020,39
4021,2
4021,13
4021,19
4021,29
4021,31
4021,32
4021,36
4022,0
4022,20
4022,37
4022,38
4023,1
4023,12
4023,22
4023,24
4023,30
4023,32
4023,34
4023,40
4023,45
4024,3
4024,22
4024,25
4024,29
4025,2
4025,3
4025,12
4025,15
4025,22
4025,36
4025,41
4026,4
4026,15
4026,16
4026,38
4026,44
4026,45
4027,2
4027,8
4027,13
4027,17
4027,25
4027,28
4027,36
4027,45
4029,19
4029,28
4029,36
4029,37
4029,38
4030,2
4030,18
4030,23
4030,24
4030,25
4030,26
4030,34
4032,1
4032,6
4032,18
4032,19
4032,21
4032,22
4032,26
4033,3
4033,19
4033,21
4033,27
4034,2
4034,4
4034,10
4034,15
4034,19
4034,28
4034,32
4034,36
4034,39
4034,40
4035,5
4035,10
4035,14
4035,16
4035,17
4035,22
4035,24
4035,25
4036,19
4036,25
4036,29
4036,32
4036,36
4037,8
4037,14
4037,20
4037,36
4037,41
4038,4
4038,5
4038,9
4038,10
4038,15
4038,16
4038,31
4038,33
4038,35
4039,10
4039,13
4039,23
4039,30
4039,32
4039,35
4040,10
4040,22
4040,27
4040,28
4040,33
4042,13
4042,28
4042,37
4042,41
4043,12
4043,19
4043,33
4043,39
4044,15
4044,18
4044,19
4044,33
4044,36
4045,15
4045,18
4045,19
4045,23
4045,29
4045,34
4047,4
4047,7
4047,37
4047,42
4047,45
4048,5
4048,8
4048,16
4048,17
4048,34
4048,38
4049,14
4049,16
4049,19
4050,0
4050,7
4050,16
4050,20
4050,22
4050,27
4050,30
4051,2
4051,12
4051,18
4051,19
4051,24
4051,25
4051,26
4051,34
4052,4
4052,7
4052,8
4052,19
4052,24
4052,30
4053,0
4053,3
4053,4
4053,7
4053,9
4053,10
4053,11
4053,21
4053,22
4053,23
4054,23
4054,29
4054,33
4054,34
4054,36
4054,41
4054,45
4055,0
4055,8
4055,10
4055,22
4055,37
4055,38
4056,6
4056,8
4056,10
4056,16
4056,19
4056,23
4056,35
4057,2
4057,14
4057,16
4057,19
4057,25
4057,26
4057,34
4058,1
4058,3
4058,29
4058,41
4060,3
4060,5
4060,29
4060,32
4060,40
4061,0
4061,21
4061,27
4061,29
4061,30
4062,1
4062,5
4062,7
4062,22
4062,33
4063,0
4063,7
4063,11
4063,17
4063,29
4064,7
4064,28
4064,32
4064,35
4064,37
4065,4
4065,11
4065,24
4065,25
4065,30
4066,31
4066,46
4067,17
4067,19
4067,30
4067,35
4067,36
4067,37
4067,43
4068,3
4068,16
4068,21
4068,25
4068,31
4068,36
4068,41
4069,9
4069,19
4069,32
4070,6
4070,27
4070,30
4070,38
4070,44
4070,48
4070,50
4071,1
4071,3
4071,6
4071,18
4071,19
4071,22
4071,32
4071,34
4071,39
4072,6
4072,19
4072,21
4072,30
4072,34
4072,36
4072,39
4075,9
4075,10
4075,18
4076,1
4076,6
4076,7
4076,8
4076,28
4076,35
4076,37
4076,40
4077,5
4077,18
4077,31
4077,40
4078,0
4078,6
4078,13
4078,20
4078,21
4078,22
4078,28
4079,0
4079,1
4079,7
4079,17
4079,22
4079,23
4079,27
4079,29
4079,32
4080,7
4080,8
4080,19
4080,25
4080,30
4081,0
4081,1
4081,2
4081,8
4081,32
4081,33
4081,38
4082,7
4082,11
4082,16
4082,26
4083,1
4083,18
4083,21
4083,22
4083,28
4083,32
4084,9
4084,11
4084,15
4084,22
4084,26
4085,2
4085,25
4085,34
4085,42
4085,44
4086,11
4086,18
4086,28
4086,30
4086,32
4086,33
4087,4
4087,5
4087,18
4087,38
4088,3
4088,6
4088,10
4088,12
4088,13
4088,20
4088,25
4088,37
4089,5
4089,11
4089,12
4089,19
4089,20
4089,23
4089,28
4089,32
4090,2
4090,4
4090,12
4090,27
4090,37
4091,17
4091,19
4091,32
4091,33
4092,2
4092,3
4092,5
4092,18
4092,26
4093,6
4093,9
4093,27
4093,32
4093,34
4093,36
4094,7
4094,10
4094,13
4094,16
4094,19
4094,20
4094,32
4094,38
4095,7
4095,14
4095,17
4095,19
4095,32
4095,33
4096,1
4096,9
4096,25
4096,27
4096,28
4096,29
4096,30
4096,35
4096,36
4096,39
4098,3
4098,8
4098,11
4098,12
4098,14
4098,23
4098,26
4098,31
4098,32
4099,16
4099,20
4099,25
4099,29
4099,30
4099,33
4100,1
4100,5
4100,18
4100,20
4100,26
4100,29
4101,7
4101,16
4101,18
4101,26
4101,41
4101,43
4101,44
4101,45
4102,4
4102,12
4102,19
4102,41
4103,0
4103,22
4103,23
4103,28
4103,37
4103,41
4104,4
4104,5
4104,13
4104,23
4104,31
4104,32
4105,48
4106,1
4106,3
4106,7
4106,17
4106,24
4106,29
4106,32
4107,4
4107,7
4107,16
4107,22
4107,23
4107,24
4107,25
4107,36
4108,1
4108,2
4108,6
4108,11
4108,12
4108,13
4108,25
4108,29
4109,0
4109,7
4109,22
4109,32
4109,33
4109,34
4109,36
4110,4
4110,8
4110,11
4110,17
4110,28
4110,40
4111,1
4111,2
4111,3
4111,13
4111,16
4111,18
4111,20
4111,25
4111,26
4112,11
4112,18
4112,21
4112,25
4112,26
4112,30
4112,32
4112,33
4113,8
4113,12
4113,28
4114,0
4114,15
4114,16
4114,34
4114,37
4114,38
4115,5
4115,12
4115,18
4115,24
4115,30
4115,35
4116,5
4116,10
4116,17
4116,23
4116,26
4116,31
4116,33
4116,38
4117,9
4117,10
4117,12
4117,15
4117,17
4117,20
4117,34
4118,3
4118,4
4118,6
4118,17
4118,22
4118,25
4118,30
4118,33
4118,36
4118,42
4118,43
4118,44
4119,0
4119,9
4119,17
4119,19
4119,34
4121,12
4121,14
4121,15
4121,16
4121,22
4121,24
4121,29
4122,1
4122,3
4122,7
4122,9
4122,14
4122,33
4123,14
4123,37
4123,43
4123,45
4124,5
4124,15
4124,29
4124,30
4124,38
4124,44
4124,47
4125,1
4125,5
4125,17
4125,18
4125,25
4125,26
4125,37
4125,39
4126,14
4126,16
4126,23
4126,24
4126,33
4127,5
4127,15
4127,16
4127,34
4127,38
4127,41
4127,43
4128,9
4128,11
4128,15
4128,24
4128,29
4129,2
4129,9
4129,10
4129,21
4129,22
4129,33
4129,36
4130,10
4130,11
4130,28
4130,32
4130,42
4130,44
4131,6
4131,9
4131,19
4131,21
4131,32
4132,7
4132,16
4132,25
4132,29
4132,41
4132,43
4133,18
4133,32
4133,33
4133,55
4133,61
4134,1
4134,10
4134,12
4134,15
4134,20
4134,25
4134,37
4135,8
4135,15
4135,25
4135,31
4135,38
4135,40
4136,1
4136,5
4136,32
4136,36
4136,40
4136,41
4137,7
4137,13
4137,18
4137,19
4137,27
4137,30
4138,2
4138,5
4138,17
4138,23
4138,24
4138,26
4138,30
4138,37
4139,1
4139,10
4139,12
4139,20
4139,23
4139,25
4139,34
4139,44
4140,3
4140,4
4140,8
4140,10
4140,12
4140,13
4140,23
4140,29
4140,31
4141,3
4141,10
4141,32
4141,37
4141,40
4141,44
4142,2
4142,16
4142,18
4142,19
4142,21
4142,28
4143,5
4143,13
4143,19
4143,22
4143,28
4143,31
4143,36
4143,38
4144,4
4144,13
4144,31
4144,43
4144,45
4144,46
4145,14
4145,16
4145,19
4145,20
4145,22
4145,29
4146,0
4146,16
4146,23
4146,28
4147,1
4147,10
4147,19
4147,21
4147,35
4147,37
4147,45
4147,46
4148,3
4148,10
4148,19
4148,35
4148,41
4149,2
4149,8
4149,31
4149,36
4150,1
4150,12
4150,15
4150,18
4150,24
4150,38
4151,2
4151,7
4151,13
4151,17
4151,33
4151,35
4152,0
4152,9
4152,10
4152,14
4152,17
4153,13
4153,21
4153,26
4153,34
4153,38
4155,0
4155,10
4155,12
4155,15
4155,29
4155,41
4156,17
4156,22
4156,37
4156,39
4157,4
4157,24
4157,31
4157,39
4158,6
4158,12
4158,17
4158,18
4158,21
4158,24
4158,31
4158,32
4158,35
4158,38
4159,10
4159,11
4159,16
4159,17
4159,25
4159,29
4159,36
4159,38
4160,11
4160,13
4160,17
4160,25
4160,28
4161,18
4161,30
4161,31
4161,33
4161,39
4161,51
4161,53
4162,15
4162,18
4162,31
4163,19
4163,22
4163,28
4163,33
4163,35
4163,38
4163,45
4164,7
4164,13
4164,17
4164,32
4165,4
4165,5
4165,10
4165,32
4165,37
4165,41
4165,42
4165,47
4165,52
4165,53
4166,1
4166,8
4166,11
4166,13
4166,26
4167,5
4167,19
4167,25
4167,28
4167,33
4168,25
4168,41
4168,48
4169,3
4169,5
4169,9
4169,25
4169,32
4169,35
4169,39
4169,42
4169,46
4170,8
4170,13
4170,21
4170,27
4171,0
4171,7
4171,8
4171,18
4171,25
4171,29
4172,5
4172,11
4172,14
4173,9
4173,11
4173,15
4173,21
4173,22
4173,25
4173,27
4173,30
4174,0
4174,10
4174,11
4174,16
4174,24
4174,28
4174,34
4175,4
4175,15
4175,25
4175,44
4175,55
4176,9
4176,13
4176,32
4176,33
4177,8
4177,10
4177,14
4177,15
4177,17
4177,20
4177,21
4177,32
4178,3
4178,18
4178,19
4178,20
4178,23
4178,31
4178,34
4179,13
4179,20
4179,21
4179,24
4181,9
4181,17
4181,19
4181,28
4181,30
4182,1
4182,7
4182,18
4183,1
4183,13
4183,17
4183,28
4183,30
4183,37
4184,15
4184,19
4184,24
4184,26
4184,32
4186,7
4186,17
4186,29
4186,34
4187,4
4187,6
4187,22
4187,32
4187,35
4187,36
4188,3
4188,9
4188,10
4188,12
4188,14
4188,17
4188,19
4188,21
4188,22
4188,27
4188,31
4189,0
4189,8
4189,12
4189,19
4189,29
4189,35
4189,43
4189,46
4189,48
4190,0
4190,3
4190,4
4190,5
4190,13
4190,19
4190,25
4190,27
4190,29
4190,30
4191,1
4191,3
4191,13
4191,17
4191,18
4191,19
4191,30
4191,36
4191,54
4192,2
4192,23
4192,25
4192,28
4192,34
4192,38
4192,39
4193,7
4193,8
4193,13
4193,14
4193,15
4193,21
4193,31
4194,6
4194,11
4194,28
4194,29
4194,36
4195,4
4195,13
4195,17
4195,24
4196,1
4196,8
4196,9
4196,50
4197,0
4197,4
4197,6
4197,7
4197,13
4197,14
4197,17
4197,26
4197,36
4198,4
4198,5
4198,10
4198,11
4198,29
4198,42
4198,47
4198,48
4199,1
4199,27
4199,33
4199,39
4200,7
4200,26
4201,1
4201,2
4201,9
4201,21
4201,28
4201,34
4201,35
4202,2
4202,10
4202,11
4202,18
4202,19
4202,25
4202,26
4202,28
4202,34
4203,2
4203,3
4203,17
4203,18
4203,23
4203,26
4203,31
4203,38
4203,40
4203,43
4203,44
4204,5
4204,15
4204,29
4204,31
4204,45
4204,47
4205,4
4205,7
4205,11
4205,14
4205,18
4205,20
4205,22
4205,29
4206,2
4206,5
4206,9
4206,19
4206,21
4206,28
4206,29
4206,30
4207,0
4207,6
4207,17
4207,18
4207,19
4207,31
4207,53
4208,22
4208,36
4208,38
4209,5
4209,8
4209,13
4209,14
4209,16
4209,17
4211,2
4211,7
4211,14
4211,15
4211,18
4211,28
4211,30
4212,3
4212,10
4212,25
4212,26
4212,31
4213,0
4213,2
4213,6
4213,7
4213,16
4213,19
4213,27
4213,30
4213,32
4213,33
4213,35
4213,36
4213,37
4214,6
4214,10
4214,13
4214,14
4214,27
4214,29
4214,35
4214,36
4214,37
4215,8
4215,11
4215,16
4215,18
4215,23
4215,28
4215,30
4215,31
4215,32
4216,8
4216,14
4216,17
4216,18
4216,37
4217,0
4217,1
4217,5
4217,10
4217,13
4217,18
4217,19
4217,21
4218,8
4218,10
4218,17
4218,25
4218,29
4218,34
4219,4
4219,12
4219,15
4219,19
4219,22
4219,23
4219,27
4219,30
4219,38
4219,43
4220,2
4220,6
4220,8
4220,15
4220,17
4220,28
4220,29
4220,35
4221,2
4221,15
4221,17
4221,21
4221,22
4221,24
4221,27
4222,0
4222,18
4222,21
4222,26
4222,29
4222,31
4222,32
4222,34
4223,7
4223,11
4223,16
4223,22
4223,24
4224,6
4224,13
4224,25
4224,33
4225,2
4225,7
4225,11
4225,13
4225,21
4225,37
4226,1
4226,16
4226,32
4227,4
4227,5
4227,7
4227,8
4227,19
4228,18
4228,24
4228,26
4228,30
4229,3
4229,7
4229,8
4229,10
4229,34
4229,36
4230,9
4230,14
4230,17
4230,23
4230,24
4230,30
4230,34
4230,38
4231,0
4231,5
4231,19
4231,38
4232,11
4232,25
4232,26
4232,32
4232,37
4232,44
4233,0
4233,4
4233,12
4233,18
4233,22
4233,26
4233,37
4233,38
4233,41
4234,6
4234,14
4234,18
4234,21
4234,36
4236,3
4236,13
4236,16
4236,18
4236,19
4236,35
4236,36
4237,5
4237,14
4237,17
4237,26
4237,31
4237,38
4237,47
4237,48
4238,2
4238,4
4238,10
4238,22
4238,28
4238,32
4238,35
4238,38
4239,0
4239,9
4239,10
4239,18
4239,24
4239,29
4239,37
4240,0
4240,8
4240,13
4240,23
4240,24
4240,28
4240,30
4241,2
4241,5
4241,8
4241,13
4241,14
4241,34
4242,15
4242,16
4242,19
4242,23
4242,35
4242,39
4243,10
4243,12
4243,28
4243,32
4245,1
4245,5
4245,11
4245,18
4245,33
4246,1
4246,2
4246,4
4246,8
4246,14
4246,17
4246,32
4246,38
4246,45
4247,7
4247,11
4247,12
4247,21
4247,25
4247,31
4248,0
4248,3
4248,10
4248,11
4248,14
4248,28
4248,32
4248,35
4249,0
4249,7
4249,21
4249,29
4250,4
4250,13
4250,32
4251,4
4251,7
4251,8
4251,12
4251,13
4251,17
4251,24
4251,28
4252,0
4252,5
4252,11
4252,22
4252,39
4252,46
4253,13
4253,15
4253,18
4253,19
4253,20
4253,23
4253,25
4253,29
4254,3
4254,18
4254,35
4254,39
4255,11
4255,13
4255,16
4255,18
4255,22
4255,27
4255,32
4255,38
4256,5
4256,15
4256,18
4256,28
4256,32
4256,34
4257,10
4257,13
4257,15
4257,19
4257,29
4257,45
4257,52
4257,54
4258,2
4258,23
4258,26
4258,27
4258,32
4259,2
4259,6
4259,15
4259,21
4259,24
4259,27
4259,32
4260,4
4260,6
4260,12
4260,27
4260,30
4260,31
4260,38
4260,39
4261,1
4261,3
4261,5
4261,26
4261,31
4261,35
4261,38
4262,0
4262,1
4262,5
4262,16
4262,19
4262,24
4262,28
4262,38
4263,4
4263,6
4263,7
4263,9
4263,10
4263,18
4263,21
4263,22
4263,25
4263,26
4264,1
4264,3
4264,9
4264,29
4264,33
4264,36
4264,40
4265,5
4265,12
4265,13
4266,2
4266,4
4266,10
4266,13
4266,18
4266,19
4266,30
4268,9
4268,11
4268,17
4268,18
4268,30
4268,40
4269,5
4269,18
4269,28
4269,39
4269,44
4269,47
4270,1
4270,4
4270,15
4270,22
4270,32
4270,40
4271,2
4271,4
4271,8
4271,14
4271,16
4271,20
4271,24
4271,26
4272,19
4272,25
4272,28
4272,32
4272,34
4272,35
4273,2
4273,3
4273,8
4273,14
4273,39
4273,44
4274,5
4274,8
4274,14
4274,15
4274,26
4274,30
4274,34
4274,35
4275,14
4275,20
4275,30
4275,34
4275,36
4275,38
4275,39
4276,0
4276,6
4276,7
4276,16
4276,22
4276,28
4276,33
4276,45
4276,50
4278,4
4278,10
4278,16
4278,17
4279,7
4279,8
4279,15
4279,17
4279,27
4280,3
4280,8
4280,25
4280,26
4280,28
4281,9
4281,18
4281,42
4281,50
4282,4
4282,15
4282,17
4282,24
4283,11
4283,22
4284,9
4284,18
4284,36
4284,37
4284,41
4284,47
4284,52
4284,54
4285,5
4285,12
4285,15
4285,21
4285,34
4286,1
4286,2
4286,10
4286,14
4286,19
4286,20
4286,21
4286,26
4287,0
4287,1
4287,7
4287,12
4287,14
4287,15
4287,19
4287,33
4287,38
4289,1
4289,8
4289,10
4289,12
4289,14
4289,26
4289,33
4289,35
4290,4
4290,8
4290,9
4290,11
4290,29
4290,40
4290,45
4290,46
4291,1
4291,16
4291,17
4291,18
4291,40
4291,41
4291,45
4292,0
4292,14
4292,16
4292,17
4292,30
4292,33
4292,36
4292,40
4293,4
4293,13
4293,20
4293,21
4293,26
4293,27
4294,11
4294,14
4294,18
4294,19
4294,31
4295,26
4295,28
4295,31
4295,35
4296,4
4296,11
4296,16
4296,18
4296,34
4296,40
4296,43
4297,4
4297,13
4297,18
4297,19
4297,20
4297,33
4297,34
4297,37
4298,0
4298,13
4298,18
4298,31
4298,32
4298,36
4298,37
4298,43
4299,12
4299,25
4299,26
4299,28
4299,30
4299,34
4299,38
4300,3
4300,6
4300,17
4300,26
4300,32
4300,33
4301,0
4301,1
4301,11
4301,18
4301,19
4302,5
4302,11
4302,17
4302,18
4302,21
4302,28
4302,32
4303,8
4303,9
4303,19
4303,23
4303,36
4303,37
4303,39
4304,9
4304,12
4304,37
4304,42
4305,0
4305,3
4305,7
4305,11
4305,13
4305,14
4305,16
4305,18
4305,21
4305,22
4305,23
4305,26
4306,22
4307,5
4307,8
4307,17
4307,18
4307,21
4307,28
4307,29
4307,35
4307,40
4308,4
4308,8
4308,21
4308,27
4308,29
4308,34
4308,38
4309,0
4309,2
4309,4
4309,9
4309,13
4309,19
4309,20
4309,24
4309,25
4309,32
4309,34
4309,35
4310,1
4310,9
4310,17
4310,22
4310,30
4310,35
4310,38
4310,42
4311,2
4311,10
4311,13
4311,18
4311,19
4311,23
4311,28
4311,36
4311,37
4311,40
4311,41
4312,9
4312,22
4312,28
4312,30
4312,31
4312,33
4313,13
4313,14
4313,16
4313,34
4314,10
4314,12
4314,17
4314,27
4315,10
4315,12
4315,20
4315,29
4315,30
4315,31
4316,1
4316,9
4316,11
4316,14
4316,18
4316,19
4316,23
4316,24
4316,35
4316,38
4317,1
4317,11
4317,19
4317,34
4317,35
4318,12
4318,35
4318,40
4319,2
4319,10
4319,18
4319,20
4319,30
4319,31
4319,35
4320,11
4320,19
4320,31
4320,37
4321,1
4321,7
4321,14
4321,17
4321,18
4321,23
4321,28
4322,4
4322,8
4322,11
4322,13
4322,25
4322,37
4322,39
4323,30
4323,31
4323,36
4324,3
4324,5
4324,7
4324,14
4324,32
4324,34
4324,40
4326,11
4326,15
4326,19
4326,23
4326,25
4326,28
4326,36
4327,6
4327,7
4327,19
4327,20
4327,23
4327,27
4327,32
4328,1
4328,4
4328,5
4328,13
4328,14
4328,15
4328,21
4329,4
4329,14
4329,24
4329,28
4329,29
4329,33
4330,4
4330,6
4330,10
4330,26
4330,36
4332,9
4332,12
4332,18
4332,22
4332,31
4332,33
4332,42
4333,13
4333,19
4333,20
4333,22
4333,28
4333,34
4333,48
4333,52
4334,1
4334,4
4334,5
4334,8
4334,9
4334,12
4334,14
4334,19
4334,31
4334,33
4335,7
4335,10
4335,11
4335,15
4335,17
4335,18
4335,19
4335,20
4335,39
4336,2
4336,18
4336,23
4336,25
4336,30
4337,1
4337,11
4337,15
4337,17
4337,19
4337,29
4337,38
4337,40
4338,6
4338,7
4338,16
4338,29
4339,6
4339,22
4339,25
4339,26
4339,43
4340,1
4340,4
4340,12
4340,21
4340,29
4341,0
4341,1
4341,8
4341,12
4341,24
4341,28
4341,30
4342,14
4342,18
4342,37
4342,40
4342,45
4342,47
4342,48
4343,3
4343,6
4343,26
4343,27
4343,33
4343,34
4344,4
4344,5
4344,13
4344,22
4344,23
4345,21
4345,35
4345,37
4345,38
4345,41
4345,44
4345,49
4346,4
4346,13
4346,15
4346,30
4347,13
4347,14
4347,22
4347,27
4347,31
4348,0
4348,9
4348,11
4348,17
4348,22
4348,27
4349,11
4349,19
4349,20
4349,22
4349,35
4349,39
4349,46
4350,8
4350,9
4350,39
4351,6
4351,7
4351,17
4351,19
4351,29
4351,32
4351,34
4351,35
4351,39
4353,5
4353,7
4353,8
4353,11
4353,13
4353,14
4353,15
4353,23
4353,32
4353,42
4354,11
4354,14
4354,17
4354,22
4354,25
4354,31
4355,3
4355,8
4355,11
4355,17
4355,22
4355,27
4356,3
4356,16
4356,24
4356,30
4356,33
4356,34
4358,0
4358,3
4358,12
4358,30
4358,32
4358,38
4358,49
4359,1
4359,26
4359,37
4359,38
4360,6
4360,17
4360,22
4360,31
4360,34
4361,0
4361,2
4361,10
4361,27
4361,28
4361,35
4362,5
4362,9
4362,15
4362,16
4362,27
4363,6
4363,10
4363,26
4363,28
4363,38
4364,2
4364,7
4364,23
4364,30
4364,32
4364,34
4365,4
4365,9
4365,25
4365,29
4365,38
4365,45
4366,5
4366,13
4366,22
4366,33
4366,34
4366,38
4366,42
4367,11
4367,12
4367,13
4367,15
4367,16
4367,19
4367,27
4367,30
4368,1
4368,2
4368,6
4368,16
4368,18
4368,26
4368,27
4368,28
4368,30
4368,37
4369,16
4369,20
4369,41
4370,1
4370,6
4370,8
4370,17
4370,19
4370,22
4371,0
4371,2
4371,16
4371,22
4371,24
4371,26
4371,28
4371,31
4373,1
4373,5
4373,14
4373,19
4373,21
4373,24
4373,36
4374,1
4374,7
4374,10
4374,17
4374,18
4374,23
4374,33
4375,2
4375,10
4375,14
4375,44
4376,1
4376,8
4376,31
4376,42
4376,43
4377,10
4377,13
4377,15
4377,19
4377,26
4377,32
4377,36
4378,3
4378,7
4378,12
4378,17
4378,31
4378,40
4378,41
4379,4
4379,17
4379,21
4379,36
4379,38
4380,4
4380,5
4380,11
4380,13
4380,19
4380,24
4380,26
4380,30
4382,6
4382,9
4382,19
4382,24
4382,25
4382,30
4382,31
4382,35
4383,0
4383,7
4383,18
4383,51
4384,1
4384,5
4384,7
4384,16
4384,23
4384,25
4384,36
4385,4
4385,12
4385,14
4385,19
4385,21
4385,24
4386,13
4386,20
4386,23
4386,28
4387,4
4387,7
4387,15
4387,16
4387,22
4387,26
4388,4
4388,12
4388,24
4388,26
4388,41
4388,42
4389,7
4389,13
4389,14
4389,33
4390,13
4390,19
4390,30
4390,41
4390,42
4390,45
4391,2
4391,5
4391,7
4391,29
4391,41
4391,42
4392,1
4392,2
4392,5
4392,8
4392,11
4393,2
4393,6
4393,9
4393,13
4393,40
4395,9
4395,11
4395,18
4395,43
4396,5
4396,23
4396,34
4396,35
4396,40
4396,46
4397,5
4397,6
4397,13
4397,15
4397,23
4397,24
4397,27
4398,1
4398,4
4398,6
4398,7
4398,12
4398,16
4399,3
4399,9
4399,11
4399,12
4399,17
4399,18
4399,22
4400,4
4400,28
4400,31
4400,33
4401,2
4401,15
4401,19
4401,28
4401,43
4401,45
4402,3
4402,5
4402,8
4402,10
4402,17
4402,18
4402,19
4402,32
4403,12
4403,17
4403,23
4403,29
4403,31
4404,3
4404,13
4404,20
4404,28
4404,35
4404,37
4405,1
4405,6
4405,7
4405,8
4405,9
4406,4
4406,5
4406,10
4406,27
4406,39
4406,45
4407,2
4407,3
4407,11
4407,19
4407,33
4407,38
4407,41
4407,42
4408,5
4408,7
4408,14
4408,17
4409,3
4409,4
4409,11
4409,14
4410,10
4410,13
4410,14
4410,23
4410,26
4410,29
4411,1
4411,5
4411,8
4411,9
4411,10
4411,18
4411,23
4411,26
4411,27
4411,30
4412,3
4412,10
4412,24
4412,32
4412,34
4412,39
4413,0
4413,9
4413,17
4413,33
4414,5
4414,7
4414,24
4414,34
4415,9
4415,15
4415,19
4415,20
4415,21
4416,0
4416,11
4416,13
4416,18
4416,24
4416,26
4417,6
4417,7
4417,11
4417,14
4417,15
4417,19
4417,29
4418,10
4418,12
4418,23
4418,26
4418,31
4418,32
4420,2
4420,15
4420,19
4420,26
4420,30
4420,31
4420,33
4421,7
4421,13
4421,15
4421,24
4421,28
4422,7
4422,9
4422,10
4422,14
4422,17
4422,18
4422,26
4422,27
4422,41
4425,5
4425,9
4425,18
4425,30
4425,35
4426,5
4426,15
4426,19
4426,51
4426,53
4426,54
4427,9
4427,11
4427,12
4427,15
4427,27
4428,14
4428,19
4428,26
4428,27
4428,28
4428,35
4428,36
4429,4
4429,5
4429,7
4429,18
4429,34
4430,9
4430,10
4430,12
4430,13
4430,16
4430,17
4430,19
4430,27
4430,30
4430,31
4431,0
4431,5
4431,6
4431,15
4431,20
4431,24
4432,4
4432,8
4432,12
4432,15
4432,16
4432,17
4432,21
